id,RevisionId,AllocationId,TradeTypeName,SecurityId,SecurityType,Name,Ticker,CUSIP,ISIN,TradeDate,SettleDate,Quantity,Price,TradeFXRate,Principal,Interest,TotalCash,AllocationQTY,AllocationPrincipal,AllocationInterest,AllocationFees,AllocationCash,PortfolioName,CustodianName,StrategyName,Strategy1Name,Strategy2Name,Counterparty,AllocationRule,IsCustomAllocation
4053600,1,3612233,Buy,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,5000000,99,NULL,0,0,0,2187500,0,0,0,0,Redfield Accu-Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4053600,1,3612234,Buy,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,5000000,99,NULL,0,0,0,2187500,0,0,0,0,Redfield Accu-Fund,DBAB Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4053600,1,3612235,Buy,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,5000000,99,NULL,0,0,0,312500,0,0,0,0,UNC Investment Fund,DBAB Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4053600,1,3612236,Buy,288790,AssetBacked,004421CG6,NULL,004421CG6,US004421CG60,00:00.0,00:00.0,5000000,99,NULL,0,0,0,312500,0,0,0,0,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4053601,2,3612238,Buy,289892,Bond,969457BM1,NULL,969457BM1,US969457BM15,00:00.0,00:00.0,5000000,90,NULL,4500000,119097.22,4619097.22,5000000,4500000,119097.22,0,4619097.22,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4109266,2,3627167,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,5000000,90,NULL,4500000,0,4500000,2000000,1800000,0,0,1800000,Leatherwood Trust MA,DBAB Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,1
4109266,2,3627168,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,5000000,90,NULL,4500000,0,4500000,2625000,2362500,0,0,2362500,Redfield Accu-Fund,DBAB Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,1
4109266,2,3627169,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,5000000,90,NULL,4500000,0,4500000,187000,168300,0,0,168300,UNC Investment Fund,DBAB swap, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,1
4109266,2,3627170,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,5000000,90,NULL,4500000,0,4500000,188000,169200,0,0,169200,UNC Investment Fund,DBAB Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,1
4126662,1,3631831,Buy,289892,Bond,969457BM1,NULL,969457BM1,US969457BM15,00:00.0,00:00.0,5000000,90,NULL,4500000,144618.05,4644618.05,2308000,2077200,66755.69,0,2143955.69,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4126662,1,3631832,Buy,289892,Bond,969457BM1,NULL,969457BM1,US969457BM15,00:00.0,00:00.0,5000000,90,NULL,4500000,144618.05,4644618.05,2692000,2422800,77862.36,0,2500662.36,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4171890,2,3643952,Buy,275373,AssetBacked,02660CAD2,NULL,02660CAD2,US02660CAD20,00:00.0,00:00.0,13000000,99,NULL,2098706.43,669.23,2099375.66,5571429,899445.68,286.81,0,899732.49,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4171890,2,3643953,Buy,275373,AssetBacked,02660CAD2,NULL,02660CAD2,US02660CAD20,00:00.0,00:00.0,13000000,99,NULL,2098706.43,669.23,2099375.66,6500000,1049353.21,334.62,0,1049687.83,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4171890,2,3643954,Buy,275373,AssetBacked,02660CAD2,NULL,02660CAD2,US02660CAD20,00:00.0,00:00.0,13000000,99,NULL,2098706.43,669.23,2099375.66,928571,149907.54,47.8,0,149955.34,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4175370,3,3644891,Buy,270962,Equity,FB,FB,30303M102,US30303M1027,00:00.0,00:00.0,100000,299,NULL,29900000,0,29904550.16,35000,10465000,0,1592.56,10466592.56,Northpoint 401K,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175370,3,3644892,Buy,270962,Equity,FB,FB,30303M102,US30303M1027,00:00.0,00:00.0,100000,299,NULL,29900000,0,29904550.16,65000,19435000,0,2957.6,19437957.6,Optimum Holdings Partners,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175371,1,3644893,Buy,270962,Equity,FB,FB,30303M102,US30303M1027,00:00.0,00:00.0,100000,299,NULL,29900000,0,29904550.16,65000,19435000,0,2957.6,19437957.6,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175371,1,3644894,Buy,270962,Equity,FB,FB,30303M102,US30303M1027,00:00.0,00:00.0,100000,299,NULL,29900000,0,29904550.16,35000,10465000,0,1592.56,10466592.56,Northpoint 401K,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175372,2,3644899,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,155000,140,NULL,21700000,0,21706599.28,55000,7700000,0,2341.68,7702341.68,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175372,2,3644900,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,155000,140,NULL,21700000,0,21706599.28,100000,14000000,0,4257.6,14004257.6,Northpoint 401K,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175373,1,3644897,Buy,271221,Equity,669 HK,669,NULL,HK0669013440,00:00.0,00:00.0,250000,84,NULL,21000000,0,21000000,100000,8400000,0,0,8400000,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175373,1,3644898,Buy,271221,Equity,669 HK,669,NULL,HK0669013440,00:00.0,00:00.0,250000,84,NULL,21000000,0,21000000,150000,12600000,0,0,12600000,Northpoint 401K,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175374,1,3644901,Buy,290064,Equity,NFLX-US,NFLX,64110L106,US64110L1061,00:00.0,00:00.0,125000,422,NULL,52750000,0,52755970.6,50000,21100000,0,2388.24,21102388.24,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175374,1,3644902,Buy,290064,Equity,NFLX-US,NFLX,64110L106,US64110L1061,00:00.0,00:00.0,125000,422,NULL,52750000,0,52755970.6,75000,31650000,0,3582.36,31653582.36,Northpoint 401K,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175375,1,3644903,Buy,290062,Equity,GOOG-US,GOOG,02079K107,US02079K1079,00:00.0,00:00.0,2000000,129,NULL,258000000,0,258084747.2,750000,96750000,0,31780.2,96781780.2,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4175375,1,3644904,Buy,290062,Equity,GOOG-US,GOOG,02079K107,US02079K1079,00:00.0,00:00.0,2000000,129,NULL,258000000,0,258084747.2,1250000,161250000,0,52967,161302967,Northpoint 401K,CS Prime, Default,Asset,DefaultS2,BOFA,All,1
4178855,1,3645837,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,5000000,99,NULL,4950000,0,4950000,4375000,4331250,0,0,4331250,Redfield Accu-Fund,DBAB Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4178855,1,3645838,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,5000000,99,NULL,4950000,0,4950000,312000,308880,0,0,308880,UNC Investment Fund,DBAB swap, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4178855,1,3645839,Buy,288800,Bond,177342AL6,NULL,177342AL6,US177342AL65,00:00.0,00:00.0,5000000,99,NULL,4950000,0,4950000,313000,309870,0,0,309870,UNC Investment Fund,DBAB Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199731,4,3651455,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,51787,96,NULL,4971552,0,4971643.48,15536,1491456,0,27.44,1491483.44,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199731,4,3651456,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,51787,96,NULL,4971552,0,4971643.48,15536,1491456.01,0,27.44,1491483.45,Optimum Holdings Partners,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199731,4,3651457,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,51787,96,NULL,4971552,0,4971643.48,18126,1740096,0,32.02,1740128.02,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199731,4,3651458,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,51787,96,NULL,4971552,0,4971643.48,2589,248544,0,4.57,248548.57,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199732,1,3651448,Buy,271221,Equity,669 HK,669,NULL,HK0669013440,00:00.0,00:00.0,12334,90.3,NULL,1113760.2,0,1113760.2,5286,477325.8,0,0,477325.8,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199732,1,3651449,Buy,271221,Equity,669 HK,669,NULL,HK0669013440,00:00.0,00:00.0,12334,90.3,NULL,1113760.2,0,1113760.2,6167,556880.1,0,0,556880.1,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199732,1,3651450,Buy,271221,Equity,669 HK,669,NULL,HK0669013440,00:00.0,00:00.0,12334,90.3,NULL,1113760.2,0,1113760.2,881,79554.3,0,0,79554.3,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199733,2,3651463,Buy,270981,Equity,PM,PM,718172109,US7181721090,00:00.0,00:00.0,10000,90,NULL,900000,0,900016.56,3000,270000,0,4.97,270004.97,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199733,2,3651464,Buy,270981,Equity,PM,PM,718172109,US7181721090,00:00.0,00:00.0,10000,90,NULL,900000,0,900016.56,3000,270000,0,4.97,270004.97,Optimum Holdings Partners,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199733,2,3651465,Buy,270981,Equity,PM,PM,718172109,US7181721090,00:00.0,00:00.0,10000,90,NULL,900000,0,900016.56,3500,315000,0,5.79,315005.79,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4199733,2,3651466,Buy,270981,Equity,PM,PM,718172109,US7181721090,00:00.0,00:00.0,10000,90,NULL,900000,0,900016.56,500,45000,0,0.83,45000.83,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4203213,1,3652399,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,5000,143.7,NULL,718500,0,718513.22,1500,215550,0,3.96,215553.96,Leatherwood Trust MA,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4203213,1,3652400,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,5000,143.7,NULL,718500,0,718513.22,1500,215550,0,3.97,215553.97,Optimum Holdings Partners,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4203213,1,3652401,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,5000,143.7,NULL,718500,0,718513.22,1750,251475,0,4.63,251479.63,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4203213,1,3652402,Buy,290081,Equity,IBM-US,IBM,459200101,US4592001014,00:00.0,00:00.0,5000,143.7,NULL,718500,0,718513.22,250,35925,0,0.66,35925.66,UNC Investment Fund,CS Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4203214,1,3652403,Buy,280313,Equity,WMT,WMT,931142103,US9311421039,00:00.0,00:00.0,40000,92.5,NULL,3700000,0,3700068.08,12000,1110000,0,20.43,1110020.43,Leatherwood Trust MA,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4203214,1,3652404,Buy,280313,Equity,WMT,WMT,931142103,US9311421039,00:00.0,00:00.0,40000,92.5,NULL,3700000,0,3700068.08,12000,1110000,0,20.42,1110020.42,Optimum Holdings Partners,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4203214,1,3652405,Buy,280313,Equity,WMT,WMT,931142103,US9311421039,00:00.0,00:00.0,40000,92.5,NULL,3700000,0,3700068.08,14000,1295000,0,23.83,1295023.83,Redfield Accu-Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4203214,1,3652406,Buy,280313,Equity,WMT,WMT,931142103,US9311421039,00:00.0,00:00.0,40000,92.5,NULL,3700000,0,3700068.08,2000,185000,0,3.4,185003.4,UNC Investment Fund,Well Prime, Default,Asset,DefaultS2,ABGS,STANDARD PERCENTAGE,0
4248442,1,3664523,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,93200000,10,NULL,932000000,0,932017148.8,43200000,432000000,0,7948.8,432007948.8,Account A,Custodian 1, Default,Asset,DefaultS2,ABGS,"Intermede A, B",1
4248442,1,3664524,Buy,279524,Equity,IBM,IBM,459200101,US4592001014,00:00.0,00:00.0,93200000,10,NULL,932000000,0,932017148.8,50000000,500000000,0,9200,500009200,Account B,Custodian 1, Default,Asset,DefaultS2,ABGS,"Intermede A, B",1
4248443,1,3664525,Buy,274185,Equity,9101 JP,9101,NULL,JP3753000003,00:00.0,00:00.0,5000000,10,NULL,50000000,0,50000000,5000000,50000000,0,0,50000000,Account A,Custodian 1, Default,Asset,DefaultS2,ABGS,"Intermede A, B",1
4248444,1,3664526,Buy,271935,Equity,1083 HK,1083,NULL,KYG8972T1067,00:00.0,00:00.0,1800000,10,NULL,18000000,0,18000000,1800000,18000000,0,0,18000000,Account A,Custodian 1, Default,Asset,DefaultS2,ABGS,"Intermede A, B",1
4251924,2,3665462,Buy,271935,Equity,1083 HK,1083,NULL,KYG8972T1067,00:00.0,00:00.0,400000,3.16,NULL,1264000,0,1264000,29326,92670.16,0,0,92670.16,Account A,Custodian 1, Default,Asset,DefaultS2,ABGS,Intermede All,0
4251924,2,3665463,Buy,271935,Equity,1083 HK,1083,NULL,KYG8972T1067,00:00.0,00:00.0,400000,3.16,NULL,1264000,0,1264000,58651,185337.16,0,0,185337.16,Account B,Custodian 1, Default,Asset,DefaultS2,ABGS,Intermede All,0
4251924,2,3665464,Buy,271935,Equity,1083 HK,1083,NULL,KYG8972T1067,00:00.0,00:00.0,400000,3.16,NULL,1264000,0,1264000,312023,985992.68,0,0,985992.68,Account D,Custodian 1, Default,Asset,DefaultS2,ABGS,Intermede All,0
4255404,2,3666401,Buy,271935,Equity,1083 HK,1083,NULL,KYG8972T1067,00:00.0,00:00.0,400000,3.17,NULL,1268000,0,1268000,27322,86610.74,0,0,86610.74,Account A,Custodian 1, Default,Asset,DefaultS2,ABGS,Intermede All,0
4255404,2,3666402,Buy,271935,Equity,1083 HK,1083,NULL,KYG8972T1067,00:00.0,00:00.0,400000,3.17,NULL,1268000,0,1268000,54646,173227.81,0,0,173227.81,Account B,Custodian 1, Default,Asset,DefaultS2,ABGS,Intermede All,0
4255404,2,3666403,Buy,271935,Equity,1083 HK,1083,NULL,KYG8972T1067,00:00.0,00:00.0,400000,3.17,NULL,1268000,0,1268000,27322,86610.74,0,0,86610.74,Account C,Custodian 1, Default,Asset,DefaultS2,ABGS,Intermede All,0
4255404,2,3666404,Buy,271935,Equity,1083 HK,1083,NULL,KYG8972T1067,00:00.0,00:00.0,400000,3.17,NULL,1268000,0,1268000,290710,921550.7,0,0,921550.7,Account D,Custodian 1, Default,Asset,DefaultS2,ABGS,Intermede All,0
4262458,1,3668565,Buy,288801,Bond,18538TAG4,NULL,18538TAG4,US18538TAG40,00:00.0,00:00.0,3000000,77,NULL,2310000,0,2310000,600000,462000,0,0,462000,UNC Investment Fund,CS Prime,CLWR,Asset,DefaultS2,BOFAF,All,0
4262458,1,3668566,Buy,288801,Bond,18538TAG4,NULL,18538TAG4,US18538TAG40,00:00.0,00:00.0,3000000,77,NULL,2310000,0,2310000,900000,693000,0,0,693000,Leatherwood Trust MA,CS Prime,CLWR,Asset,DefaultS2,BOFAF,All,0
4262458,1,3668567,Buy,288801,Bond,18538TAG4,NULL,18538TAG4,US18538TAG40,00:00.0,00:00.0,3000000,77,NULL,2310000,0,2310000,900000,693000,0,0,693000,Optimum Holdings Partners,CS Prime,CLWR,Asset,DefaultS2,BOFAF,All,0
4262458,1,3668568,Buy,288801,Bond,18538TAG4,NULL,18538TAG4,US18538TAG40,00:00.0,00:00.0,3000000,77,NULL,2310000,0,2310000,600000,462000,0,0,462000,Redfield Accu-Fund,CS Prime,CLWR,Asset,DefaultS2,BOFAF,All,0
4262459,1,3668569,Buy,277776,Bond,530715AG6,NULL,530715AG6,US530715AG61,00:00.0,00:00.0,2000000,79,NULL,1580000,0,1580000,400000,316000,0,0,316000,UNC Investment Fund,DBAB Prime,LIBERT,Asset,DefaultS2,BOFAF,All,0
4262459,1,3668570,Buy,277776,Bond,530715AG6,NULL,530715AG6,US530715AG61,00:00.0,00:00.0,2000000,79,NULL,1580000,0,1580000,600000,474000,0,0,474000,Leatherwood Trust MA,DBAB Prime,LIBERT,Asset,DefaultS2,BOFAF,All,0
4262459,1,3668571,Buy,277776,Bond,530715AG6,NULL,530715AG6,US530715AG61,00:00.0,00:00.0,2000000,79,NULL,1580000,0,1580000,600000,474000,0,0,474000,Optimum Holdings Partners,DBAB Prime,LIBERT,Asset,DefaultS2,BOFAF,All,0
4262459,1,3668572,Buy,277776,Bond,530715AG6,NULL,530715AG6,US530715AG61,00:00.0,00:00.0,2000000,79,NULL,1580000,0,1580000,400000,316000,0,0,316000,Redfield Accu-Fund,DBAB Prime,LIBERT,Asset,DefaultS2,BOFAF,All,0
4262460,1,3668573,Buy,288887,CDO Tranche,55279YAA1,NULL,55279YAA1,US55279YAA10,00:00.0,00:00.0,2500000,87,NULL,2175000,0,2175000,500000,435000,0,0,435000,UNC Investment Fund,Well Prime,MCA,DefaultS1,DefaultS2,BOFAF,All,0
4262460,1,3668574,Buy,288887,CDO Tranche,55279YAA1,NULL,55279YAA1,US55279YAA10,00:00.0,00:00.0,2500000,87,NULL,2175000,0,2175000,750000,652500,0,0,652500,Leatherwood Trust MA,Well Prime,MCA,DefaultS1,DefaultS2,BOFAF,All,0
4262460,1,3668575,Buy,288887,CDO Tranche,55279YAA1,NULL,55279YAA1,US55279YAA10,00:00.0,00:00.0,2500000,87,NULL,2175000,0,2175000,750000,652500,0,0,652500,Optimum Holdings Partners,Well Prime,MCA,DefaultS1,DefaultS2,BOFAF,All,0
4262460,1,3668576,Buy,288887,CDO Tranche,55279YAA1,NULL,55279YAA1,US55279YAA10,00:00.0,00:00.0,2500000,87,NULL,2175000,0,2175000,500000,435000,0,0,435000,Redfield Accu-Fund,Well Prime,MCA,DefaultS1,DefaultS2,BOFAF,All,0
4262461,1,3668577,Buy,288792,AssetBacked,02666AAC2,NULL,02666AAC2,US02666AAC27,00:00.0,00:00.0,3640000,90,NULL,3276000,0,3276000,728000,655200,0,0,655200,UNC Investment Fund,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262461,1,3668578,Buy,288792,AssetBacked,02666AAC2,NULL,02666AAC2,US02666AAC27,00:00.0,00:00.0,3640000,90,NULL,3276000,0,3276000,1092000,982800,0,0,982800,Leatherwood Trust MA,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262461,1,3668579,Buy,288792,AssetBacked,02666AAC2,NULL,02666AAC2,US02666AAC27,00:00.0,00:00.0,3640000,90,NULL,3276000,0,3276000,1092000,982800,0,0,982800,Optimum Holdings Partners,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262461,1,3668580,Buy,288792,AssetBacked,02666AAC2,NULL,02666AAC2,US02666AAC27,00:00.0,00:00.0,3640000,90,NULL,3276000,0,3276000,728000,655200,0,0,655200,Redfield Accu-Fund,CS Prime,AH4R,Asset,DefaultS2,BOFAF,All,0
4262462,1,3668581,Buy,288802,AssetBacked,19624LAG4,NULL,19624LAG4,US19624LAG41,00:00.0,00:00.0,2800000,68,NULL,1904000,0,1904000,560000,380800,0,0,380800,UNC Investment Fund,DBAB Prime,CAH,Asset,DefaultS2,CSFB,All,0
4262462,1,3668582,Buy,288802,AssetBacked,19624LAG4,NULL,19624LAG4,US19624LAG41,00:00.0,00:00.0,2800000,68,NULL,1904000,0,1904000,840000,571200,0,0,571200,Leatherwood Trust MA,DBAB Prime,CAH,Asset,DefaultS2,CSFB,All,0
4262462,1,3668583,Buy,288802,AssetBacked,19624LAG4,NULL,19624LAG4,US19624LAG41,00:00.0,00:00.0,2800000,68,NULL,1904000,0,1904000,840000,571200,0,0,571200,Optimum Holdings Partners,DBAB Prime,CAH,Asset,DefaultS2,CSFB,All,0
4262462,1,3668584,Buy,288802,AssetBacked,19624LAG4,NULL,19624LAG4,US19624LAG41,00:00.0,00:00.0,2800000,68,NULL,1904000,0,1904000,560000,380800,0,0,380800,Redfield Accu-Fund,DBAB Prime,CAH,Asset,DefaultS2,CSFB,All,0
4262463,1,3668585,Buy,288803,AssetBacked,19626MAJ4,NULL,19626MAJ4,US19626MAJ45,00:00.0,00:00.0,2400000,68,NULL,1632000,0,1632000,480000,326400,0,0,326400,UNC Investment Fund,Well Prime,CSH,Asset,DefaultS2,CSFB,All,0
4262463,1,3668586,Buy,288803,AssetBacked,19626MAJ4,NULL,19626MAJ4,US19626MAJ45,00:00.0,00:00.0,2400000,68,NULL,1632000,0,1632000,720000,489600,0,0,489600,Leatherwood Trust MA,Well Prime,CSH,Asset,DefaultS2,CSFB,All,0
4262463,1,3668587,Buy,288803,AssetBacked,19626MAJ4,NULL,19626MAJ4,US19626MAJ45,00:00.0,00:00.0,2400000,68,NULL,1632000,0,1632000,720000,489600,0,0,489600,Optimum Holdings Partners,Well Prime,CSH,Asset,DefaultS2,CSFB,All,0
4262463,1,3668588,Buy,288803,AssetBacked,19626MAJ4,NULL,19626MAJ4,US19626MAJ45,00:00.0,00:00.0,2400000,68,NULL,1632000,0,1632000,480000,326400,0,0,326400,Redfield Accu-Fund,Well Prime,CSH,Asset,DefaultS2,CSFB,All,0
4262464,1,3668589,Buy,288810,AssetBacked,46186NAJ7,NULL,46186NAJ7,US46186NAJ72,00:00.0,00:00.0,2450000,91,NULL,222950,0,222950,490000,44590,0,0,44590,UNC Investment Fund,CS Prime,IHSFR,Asset,DefaultS2,CSFB,All,0
4262464,1,3668590,Buy,288810,AssetBacked,46186NAJ7,NULL,46186NAJ7,US46186NAJ72,00:00.0,00:00.0,2450000,91,NULL,222950,0,222950,735000,66885,0,0,66885,Leatherwood Trust MA,CS Prime,IHSFR,Asset,DefaultS2,CSFB,All,0
4262464,1,3668591,Buy,288810,AssetBacked,46186NAJ7,NULL,46186NAJ7,US46186NAJ72,00:00.0,00:00.0,2450000,91,NULL,222950,0,222950,735000,66885,0,0,66885,Optimum Holdings Partners,CS Prime,IHSFR,Asset,DefaultS2,CSFB,All,0
4262464,1,3668592,Buy,288810,AssetBacked,46186NAJ7,NULL,46186NAJ7,US46186NAJ72,00:00.0,00:00.0,2450000,91,NULL,222950,0,222950,490000,44590,0,0,44590,Redfield Accu-Fund,CS Prime,IHSFR,Asset,DefaultS2,CSFB,All,0
4262465,1,3668593,Buy,288814,AssetBacked,61751NAT9,NULL,61751NAT9,US61751NAT90,00:00.0,00:00.0,3500000,86,NULL,2408000,0,2408000,700000,481600,0,0,481600,UNC Investment Fund,DBAB Prime,MSC,Asset,DefaultS2,CSFB,All,0
4262465,1,3668594,Buy,288814,AssetBacked,61751NAT9,NULL,61751NAT9,US61751NAT90,00:00.0,00:00.0,3500000,86,NULL,2408000,0,2408000,1050000,722400,0,0,722400,Leatherwood Trust MA,DBAB Prime,MSC,Asset,DefaultS2,CSFB,All,0
4262465,1,3668595,Buy,288814,AssetBacked,61751NAT9,NULL,61751NAT9,US61751NAT90,00:00.0,00:00.0,3500000,86,NULL,2408000,0,2408000,1050000,722400,0,0,722400,Optimum Holdings Partners,DBAB Prime,MSC,Asset,DefaultS2,CSFB,All,0
4262465,1,3668596,Buy,288814,AssetBacked,61751NAT9,NULL,61751NAT9,US61751NAT90,00:00.0,00:00.0,3500000,86,NULL,2408000,0,2408000,700000,481600,0,0,481600,Redfield Accu-Fund,DBAB Prime,MSC,Asset,DefaultS2,CSFB,All,0
4262466,1,3668597,Buy,288789,AssetBacked,00432CAR2,NULL,00432CAR2,US00432CAR25,00:00.0,00:00.0,2500000,91,NULL,2275000,0,2275000,500000,455000,0,0,455000,UNC Investment Fund,Well Prime,ACCSS,Asset,DefaultS2,CITI,All,0
4262466,1,3668598,Buy,288789,AssetBacked,00432CAR2,NULL,00432CAR2,US00432CAR25,00:00.0,00:00.0,2500000,91,NULL,2275000,0,2275000,750000,682500,0,0,682500,Leatherwood Trust MA,Well Prime,ACCSS,Asset,DefaultS2,CITI,All,0
4262466,1,3668599,Buy,288789,AssetBacked,00432CAR2,NULL,00432CAR2,US00432CAR25,00:00.0,00:00.0,2500000,91,NULL,2275000,0,2275000,750000,682500,0,0,682500,Optimum Holdings Partners,Well Prime,ACCSS,Asset,DefaultS2,CITI,All,0
4262466,1,3668600,Buy,288789,AssetBacked,00432CAR2,NULL,00432CAR2,US00432CAR25,00:00.0,00:00.0,2500000,91,NULL,2275000,0,2275000,500000,455000,0,0,455000,Redfield Accu-Fund,Well Prime,ACCSS,Asset,DefaultS2,CITI,All,0
4262467,1,3668601,Buy,288816,AssetBacked,78443CCL6,NULL,78443CCL6,US78443CCL63,00:00.0,00:00.0,2350000,79,NULL,1856500,0,1856500,470000,371300,0,0,371300,UNC Investment Fund,CS Prime,SLMA,Asset,DefaultS2,CITI,All,0
4262467,1,3668602,Buy,288816,AssetBacked,78443CCL6,NULL,78443CCL6,US78443CCL63,00:00.0,00:00.0,2350000,79,NULL,1856500,0,1856500,705000,556950,0,0,556950,Leatherwood Trust MA,CS Prime,SLMA,Asset,DefaultS2,CITI,All,0
4262467,1,3668603,Buy,288816,AssetBacked,78443CCL6,NULL,78443CCL6,US78443CCL63,00:00.0,00:00.0,2350000,79,NULL,1856500,0,1856500,705000,556950,0,0,556950,Optimum Holdings Partners,CS Prime,SLMA,Asset,DefaultS2,CITI,All,0
4262467,1,3668604,Buy,288816,AssetBacked,78443CCL6,NULL,78443CCL6,US78443CCL63,00:00.0,00:00.0,2350000,79,NULL,1856500,0,1856500,470000,371300,0,0,371300,Redfield Accu-Fund,CS Prime,SLMA,Asset,DefaultS2,CITI,All,0
